samsara,Samsara,65,7.6,"August 24, 2012",102 min,Rated PG-13 for some disturbing and sexual images,Magidson Films,39,6,6
san-andreas,San Andreas,43,5.6,"May 29, 2015",114 min,"['Rated PG-13 for intense disaster action and mayhem throughout', 'and brief strong language']",New Line Cinema,156,147,79
sanctum,Sanctum,42,4.9,"February 4, 2011",103 min,"['Rated R for language', 'some violence and disturbing images.']",Universal Pictures,29,41,30
sand-dollars,Sand Dollars,79,tbd,"November 6, 2015",84 min,Not Rated,Canana,0,1,2
saraband,Saraband,80,7.7,"July 8, 2005",,"['Rated R for brief nudity', 'language and a violent image.']",Danmarks Radio (DR),20,5,1
sarah-landon-and-the-paranormal-hour,Sarah Landon and the Paranormal Hour,30,5.3,"October 19, 2007",81 min,"['Rated PG for thematic elements', 'mild peril and language.']",Sunset Creek Productions,6,3,4
sarah-silverman-jesus-is-magic,Sarah Silverman: Jesus Is Magic,63,6.0,"November 11, 2005",72 min,,Black Gold Films,23,6,12
sasayaki,Sasayaki,57,5.9,"November 17, 2000",100 min,Rated R for aberrant sexual behavior.,Nikkatsu,5,2,3
saturday-night-fever,Saturday Night Fever,77,8.6,"December 16, 1977",118 min,"['Rated R for strong language', 'sexuality/nudity and some drug content. (2002 version)']",Robert Stigwood Organization (RSO),69,8,5
saudate-for-the-future,Saudate for the Future,57,tbd,"June 20, 2001",92 min,,Radio Télévision Belge Francophone (RTBF),1,0,1
sausage-party,Sausage Party,66,5.6,"August 12, 2016",89 min,"['Rated R for strong crude sexual content', 'pervasive language', 'and drug use']",Columbia Pictures,244,136,130
savage-grace,Savage Grace,51,5.8,"May 30, 2008",97 min,Not Rated,Celluloid Dreams,9,6,6
savages,Savages,59,6.5,"July 6, 2012",131 min,"['Rated R for strong brutal and grisly violence', 'some graphic sexuality', 'nudity', 'drug use and language throughout']",Relativity Media,120,67,34
savannah,Savannah,25,5.6,"August 23, 2013",101 min,Rated PG-13 for brief sexuality.,Unclaimed Freight Productions,3,3,1
save-me,Save Me,56,5.0,"September 5, 2008",96 min,,Mythgarden,5,2,6
save-the-date,Save the Date,54,6.9,"December 14, 2012",,"['Rated R for sexual content', 'language and brief drug use']",Night and Day Pictures,4,2,2
save-the-green-planet!,Save the Green Planet!,70,5.7,"April 20, 2005",118 min,Unrated,Sidus Pictures,10,4,5
save-the-last-dance,Save the Last Dance,53,7.7,"January 12, 2001",112 min,"['Rated PG-13 for violence', 'sexual content', 'language and brief drug references.']",MTV Films,76,13,16
saved!,Saved!,62,8.1,"May 28, 2004",92 min,"['Rated PG-13 for strong thematic issues involving teens - sexual content', 'pregnancy', 'smoking and language.']",United Artists,35,5,2
saving-face,Saving Face,65,7.8,"May 27, 2005",91 min,Rated R for some sexuality and language.,Destination Films,10,3,0
saving-grace,Saving Grace,62,7.1,"August 4, 2000",93 min,Rated R for drug content and language.,Portman Entertainment Group,14,1,3
saving-grace-b-jones,Saving Grace B. Jones,24,3.7,"December 14, 2012",,Rated R for some violent content and brief sexuality,Shane Productions,1,2,3
saving-mr-banks,Saving Mr. Banks,65,7.7,"December 13, 2013",125 min,Rated PG-13 for thematic elements including some unsettling images,BBC Films,224,39,9
saving-private-perez,Saving Private Perez,56,6.0,"September 2, 2011",105 min,Rated PG-13 for violence and brief strong language,Lemon Films,5,1,3
saving-private-ryan,Saving Private Ryan,90,9.0,"July 24, 1998",169 min,"['Rated R for intense prolonged realistically graphic sequences of war violence', 'and for language']",Paramount Pictures,793,27,24
saving-shiloh,Saving Shiloh,62,5.8,"May 12, 2006",90 min,Rated PG for thematic elements and mild peril.,New Dog,3,1,2
saving-silverman,Saving Silverman,22,6.7,"February 9, 2001",90 min,"['Rated PG-13 for crude and sexual humor', 'language', 'and thematic material.']",Village Roadshow Pictures,27,14,8
saw,Saw,46,8.2,"October 29, 2004",103 min,Rated R for strong grisly violence and language. (edited for re-rating; originally NC-17),Twisted Pictures,463,50,41
saw-3d,Saw 3D,24,5.4,"October 29, 2010",90 min,"['Rated R for sequences of grisly bloody violence and torture', 'and language.']",Twisted Pictures,92,76,77
saw-ii,Saw II,40,6.9,"October 28, 2005",93 min,"['Rated R for grisly violence and gore', 'terror', 'language and drug content.']",Lions Gate Films,196,72,47
saw-iii,Saw III,48,6.7,"October 27, 2006",108 min,"['Rated R for strong grisly violence and gore', 'sequences of terror and torture', 'nudity and language.']",Twisted Pictures,177,68,58
saw-iv,Saw IV,36,6.0,"October 26, 2007",93 min,"['Rated R for sequences of grisly bloody violence and torture throughout', 'and for language.']",Twisted Pictures,104,73,54
saw-v,Saw V,20,5.6,"October 24, 2008",92 min,"['Rated R for sequences of grisly bloody violence and torture', 'language and brief nudity.']",Twisted Pictures,97,63,68
saw-vi,Saw VI,30,6.3,"October 23, 2009",90 min,"['Rated R for sequences of grisly bloody violence and torture', 'and language.']",Twisted Pictures,112,64,42
say-anything,Say Anything...,85,8.4,"April 4, 1989",100 min,PG-13,Twentieth Century Fox Film Corporation,56,7,2
say-it-isnt-so,Say It Isn't So,21,1.7,"March 23, 2001",95 min,"['Rated R for strong sexual content', 'crude humor and language.']",Twentieth Century Fox Film Corporation,5,6,38
say-uncle,Say Uncle,31,7.3,"June 23, 2006",91 min,Rated R for some language.,Best Little Boy Productions,5,1,1
scanners,Scanners,60,8.6,"January 14, 1981",103 min,R,Victor Solnicki Productions,67,9,3
scarecrow,Scarecrow,72,6.8,"April 11, 1973",112 min,R,Warner Bros,4,0,1
scarface,Scarface,65,8.9,"December 9, 1983",170 min,X,Universal Pictures,480,22,16
scarlet-diva,Scarlet Diva,48,7.0,"August 9, 2002",90 min,"['Rated R for strong sexuality', 'language and drug content.']",Opera Film Produzione,6,3,1
scary-movie,Scary Movie,48,3.6,"July 7, 2000",88 min,"['Rated R for strong crude sexual humor', 'language', 'drug use and violence.']",Dimension Films,134,54,215
scary-movie-2,Scary Movie 2,29,5.6,"July 4, 2001",83 min,"['Rated R for strong sexual and gross humor', 'graphic language and some drug content.']",Dimension Films,69,41,46
scary-movie-3,Scary Movie 3,49,6.9,"October 24, 2003",84 min,"['Rated PG-13 for pervasive crude and sexual humor', 'language', 'comic violence and drug references.']",Dimension Films,106,48,23
scarymovie4,Scary Movie 4,40,5.8,"April 14, 2006",83 min,"['Rated PG-13 for crude and sexual humor throughout', 'some comic violence and language.']",Dimension Films,83,73,45
scary-movie-5,Scary Movie 5,11,2.7,"April 12, 2013",86 min,"['Rated PG-13 for crude and sexual content throughout', 'language', 'some drug material', 'partial nudity', 'comic violence and gore']",Dimension Films,61,45,259
scenic-route,Scenic Route,34,6.6,"August 23, 2013",86 min,"['Rated R for language', 'some violence and a scene of sexuality']",Anonymous Content,11,6,2
scent-of-a-woman,Scent of a Woman,59,8.8,"December 23, 1992",157 min,Rated R for language.,Universal Pictures,157,11,5
schindlers-list,Schindler's List,93,8.6,"December 15, 1993",195 min,"['Rated R for language', 'some sexuality and actuality violence.']",Universal Pictures,709,62,45
schizopolis,Schizopolis,44,5.8,"April 9, 1997",96 min,Not Rated,Universal Pictures,9,2,5
school-for-scoundrels,School for Scoundrels,44,8.1,"September 29, 2006",100 min,"['Rated PG-13 for language', 'crude and sexual content', 'and some violence.']","['Weinstein Company', 'The']",56,8,10
schultze-gets-the-blues,Schultze Gets the Blues,67,7.5,"February 18, 2005",114 min,Rated PG for mild language.,Zweites Deutsches Fernsehen (ZDF),15,4,1
scooby-doo-2-monsters-unleashed,Scooby Doo 2: Monsters Unleashed,34,5.4,"March 26, 2004",93 min,"['Rated PG for some scary action', 'rude humor and language.']",Warner Bros. Pictures,27,39,17
scooby-doo,Scooby-Doo,35,5.5,"June 14, 2002",86 min,"['Rated PG for some rude humor', 'language and some scary action.']",Warner Bros. Pictures,44,51,29
scoop,Scoop,48,6.6,"July 28, 2006",96 min,Rated PG-13 for some sexual content.,Ingenious Film Partners,56,20,17
scotland-pa,"Scotland, Pa.",49,6.0,"February 8, 2002",104 min,"['Rated R for language', 'some nudity', 'drug content and brief violence.']",Abandon Pictures,2,4,0
scott-pilgrim-vs-the-world,Scott Pilgrim vs. the World,69,8.3,"August 13, 2010",112 min,"['Rated PG-13 for stylized violence', 'sexual content', 'language and drug references.']",Universal Pictures,873,75,65
scouts-vs-zombies,Scouts Guide to the Zombie Apocalypse,32,5.7,"October 30, 2015",93 min,"['Rated R for zombie violence and gore', 'sexual material', 'graphic nudity', 'and language throughout']",Paramount Pictures,0,0,0
scratch,Scratch,77,4.5,"February 15, 2002",92 min,Rated R for language.,Firewalks Film,4,1,6
scream,Scream,65,8.8,"December 20, 1996",111 min,"['Rated R for strong graphic horror violence and gore', 'and for language (cut)']",Dimension Films,495,20,19
scream-2,Scream 2,63,8.7,"December 12, 1997",120 min,Rated R for language and strong bloody violence.,Dimension Films,428,38,16
scream-3,Scream 3,56,8.8,"February 4, 2000",116 min,Rated R for strong horror violence and language.,Dimension Films,375,59,23
scream-4,Scream 4,52,6.5,"April 15, 2011",103 min,"['Rated R for strong bloody violence', 'language and some teen drinking.']",Dimension Films,231,106,65
screamers,Screamers,55,6.8,"December 8, 2006",91 min,Rated R for disturbing images of genocide and language.,British Broadcasting Corporation (BBC),9,0,3
screen-door-jesus,Screen Door Jesus,61,tbd,"September 30, 2005",119 min,Rated R for language and some sexual content.,FCM Productions Inc.,0,2,0
screwed,Screwed,7,8.2,"May 12, 2000",81 min,"['Rated PG-13 for crude and sex-related humor', 'nudity', 'language', 'some violence and brief drug content.']",Universal Pictures,69,2,14
scrooged,Scrooged,38,8.3,"November 23, 1988",101 min,PG-13,Paramount Pictures,71,13,3
sea-fog,Sea Fog,61,tbd,TBA,111 min,Not Rated,Lewis Pictures,0,0,0
seabiscuit,Seabiscuit,72,7.2,"July 25, 2003",141 min,Rated PG-13 for some sexual situations and violent sports-related images.,Spyglass Entertainment,34,6,5
search-party,Search Party,22,3.9,"May 13, 2016",93 min,"['Rated R for language throughout', 'drug use', 'graphic nudity', 'and  sexual content']",Gold Circle Films,3,3,7
searching-for-sugar-man,Searching for Sugar Man,79,8.3,"June 29, 2012",86 min,Rated PG-13 for brief strong language and some drug references,Red Box Films,62,5,3
searching-for-the-wrong-eyed-jesus,Searching for the Wrong-Eyed Jesus,58,7.3,"July 13, 2005",82 min,,Andrew Douglas Company,5,0,1
seaside,Seaside,66,tbd,"August 6, 2003",90 min,Not Rated,Canal+,1,0,0
seasons,Seasons,67,tbd,"November 25, 2016",97 min,Rated PG for thematic elements and related images,France 2 Cinéma,0,0,0
second-best,Second Best,44,6.8,"May 20, 2005",86 min,Rated R for language and sexual content.,Keep Your Head,3,0,1
secondhand-lions,Secondhand Lions,52,8.3,"September 19, 2003",109 min,"['Rated PG for thematic material', 'language and action violence.']",New Line Cinema,28,4,2
secret-ballot,Secret Ballot,75,tbd,"August 9, 2002",123 min,G,Rai Cinemafiction,3,0,0
secret-in-their-eyes,Secret in Their Eyes,45,5.2,"November 20, 2015",111 min,"['Rated PG-13 for thematic material involving disturbing violent content', 'language and some sexual references']",IM Global,11,15,10
secret-lives-hidden-children-and-their-rescuers-during-wwii,Secret Lives: Hidden Children and Their Rescuers During WWII,71,tbd,"May 16, 2003",90 min,Unrated,,0,0,1
secret-society,Secret Society,47,tbd,"June 7, 2002",,PG,Isle of Man Film Commission,0,0,0
secret-things,Secret Things,55,6.6,"January 2, 2004",115 min,Unrated,Centre National de la Cinématographie (CNC),4,2,1
secret-window,Secret Window,46,4.9,"March 12, 2004",96 min,"['Rated PG-13 for violence/terror', 'sexual content and language.']",Columbia Pictures Corporation,40,29,37
secretariat,Secretariat,61,6.4,"October 8, 2010",123 min,Rated PG for brief mild language.,Walt Disney Pictures,39,33,7
secretary,Secretary,63,8.0,"September 20, 2002",104 min,"['Rated R for strong sexuality', 'some nudity', 'depiction of behavioral disorders', 'and language.']",Slough Pond,80,4,13
secrets-lies,Secrets & Lies,91,8.3,"September 27, 1996",136 min,Rated R for language.,CiBy 2000,46,3,4
secuestro-express,Secuestro express,48,8.4,"August 5, 2005",86 min,"['Rated R for strong violence', 'drug use', 'sexuality and language.']",Tres Malandros,24,1,3
seducing-charlie-barker,Seducing Charlie Barker,48,tbd,"December 9, 2011",89 min,"['Rated R for sexual content', 'and language throughout']",Kanbar Entertainment,0,0,0
seducing-doctor-lewis,Seducing Doctor Lewis,59,8.2,"June 18, 2004",108 min,Unrated,Telefilm Canada,10,1,1
see-no-evil,See No Evil,17,6.2,"May 19, 2006",84 min,"['Rated R for strong gruesome violence and gore throughout', 'language', 'sexual content and some drug use.']",Lions Gate Films,57,9,32
see-spot-run,See Spot Run,24,6.9,"March 2, 2001",94 min,"['Rated PG for crude humor', 'language and comic violence.']",Warner Bros. Pictures,14,7,3
see-you-in-valhalla,See You in Valhalla,28,6.5,"April 24, 2015",82 min,"['Rated R for language', 'sexual references and drug use']",Tarnol Group Pictures,1,3,0
seed-of-chucky,Seed of Chucky,46,3.6,"November 12, 2004",87 min,"['Rated R for strong horror violence/gore', 'sexual content and language.']",Rogue Pictures,27,24,56
seeds-of-time,Seeds of Time,59,tbd,"May 22, 2015",,Not Rated,isotopefilms,0,0,0
seeing-other-people,Seeing Other People,51,tbd,"May 7, 2004",90 min,"['Rated R for strong sexual content', 'language and some drug material.']",Pariah Entertainment Group,3,0,0
seeking-a-friend-for-the-end-of-the-world,Seeking a Friend for the End of the World,59,7.3,"June 22, 2012",101 min,"['Rated R for language including sexual references', 'some drug use and brief violence']",Indian Paintbrush,103,47,8
seeking-justice,Seeking Justice,38,5.8,"March 16, 2012",105 min,"['Rated R for violence', 'language and brief sexuality']",Endgame Entertainment,17,16,6
selena,Selena,67,8.7,"March 21, 1997",127 min,Rated PG for some mild language and thematic elements.,Esparza / Katz Productions,23,4,0
selfless,Self/less,34,8.8,"July 10, 2015",117 min,"['Rated PG-13 for sequences of violence', 'some sexuality', 'and language']",Endgame Entertainment,311,39,11
selma,Selma,89,7.2,"December 25, 2014",128 min,"['Rated PG-13 for disturbing thematic material including violence', 'a suggestive moment', 'and brief strong language']",Pathé,288,43,52
sembene!,Sembene!,68,tbd,"November 6, 2015",82 min,Not Rated,Galle Ceddo Projects,0,0,0
semipro,Semi-Pro,47,5.8,"February 29, 2008",91 min,Rated R for language and some sexual content.,New Line Cinema,51,36,27
senna,Senna,79,8.7,"August 12, 2011",106 min,Rated PG-13 for some strong language and disturbing images,Working Title Films,70,3,2
sense-and-sensibility,Sense and Sensibility,84,8.4,"December 13, 1995",136 min,Rated PG for mild thematic elements.,Columbia Pictures Corporation,61,4,2
senseless,Senseless,36,8.6,"February 20, 1998",93 min,Rated R for language and sexual content.,Dimension Films,35,5,3
separate-lies,Separate Lies,71,7.0,"September 16, 2005",85 min,Rated R for language including some sexual references.,UK Film Council,8,5,1
september-11,September 11,61,7.2,"July 18, 2003",134 min,Unrated,Studio Canal,11,0,2
september-dawn,September Dawn,25,4.3,"August 24, 2007",110 min,Rated R for violence.,September Dawn,16,1,22
september-tapes,September Tapes,32,5.5,"September 24, 2004",95 min,Rated R for language and violent images.,Persistent Entertainment,4,0,2
septembers-of-shiraz,Septembers of Shiraz,16,3.8,"June 24, 2016",110 min,"['Rated PG-13 for thematic content involving interrogation', 'brutality and disturbing images', 'and for some partial nudity and brief strong language']",Millennium Films,1,2,2
seraphim-falls,Seraphim Falls,62,7.7,"January 26, 2007",115 min,Rated R for violence and brief language.,Icon Productions,23,6,2
seraphine,Séraphine,84,7.5,"June 5, 2009",125 min,Unrated,Région Ile-de-France,11,1,2
serena,Serena,36,5.3,"March 27, 2015",109 min,Not Rated,2929 Productions,14,8,13
serendipity,Serendipity,52,8.8,"October 5, 2001",90 min,"['Rated PG-13 for a scene of sexuality', 'and for brief language.']",Tapestry Films,52,7,1
serenity,Serenity,74,8.3,"September 30, 2005",119 min,"['Rated PG-13 for sequences of intense violence and action', 'and some sexual references.']",Universal Pictures,648,27,85
